,tweet_id,tweet_text,class_label,event,source
1297,912992080565223424,Feel really bad for Puerto Rico ! So much damage from Hurricane Maria and all they get is a second-class treatment from US Govt although it is part of the USA,sympathy_and_support,hurricane_maria_2017,hurricane_maria_2017_test
1186,910711601099046914,Hurricane Maria ὡ4 Ill never forget how you ravaged my two homes #Dominica ἞9἟2 and #StCroix ἟B἞E Ὁ4,infrastructure_and_utility_damage,hurricane_maria_2017,hurricane_maria_2017_test
974,914617454890045440,"NEW: U.S. Coast Guard says it delivered 28K lbs of food, H2O to Puerto Ricos #HurricaneMaria victims Sat. ὏7: @uscoastguard",rescue_volunteering_or_donation_effort,hurricane_maria_2017,hurricane_maria_2017_test
251,912351147284942848,San Juan radar destroyed when #HurricaneMaria pounded the island.. the usual dome is gone along with the dish that spins around inside.,infrastructure_and_utility_damage,hurricane_maria_2017,hurricane_maria_2017_test
860,914604424227704833,"Please join me &amp; help @GlobalGiving raise $ for Puerto Rican relief efforts (food, water, medicine, rebuilding, etc)",rescue_volunteering_or_donation_effort,hurricane_maria_2017,hurricane_maria_2017_test
285,912258866167123968,Maybe president should focus on the damage and loss of life in a US territory instead of footballᾑ4 #TakeAKneeNFL #HurricaneMaria #PuertoRico,infrastructure_and_utility_damage,hurricane_maria_2017,hurricane_maria_2017_test
46,913502404649345025,#HurricaneMaria #PuertoRico #Damage #Destruction #Devastation #Distress #Destitution #Death by the numbers!,infrastructure_and_utility_damage,hurricane_maria_2017,hurricane_maria_2017_dev
856,902683226115854337,Cure NOLA Dishes Out Red Beans with Pableaux Johnson for the Red Cross,rescue_volunteering_or_donation_effort,hurricane_harvey_2017,hurricane_harvey_2017_dev
793,901536107795501057,"Breaking: Hurricane Harvey Aftermath: 12-14 people have been injured in Hurricane Harvey: Austin, TX American-Statesman Judge.#BreakingNews",injured_or_dead_people,hurricane_harvey_2017,hurricane_harvey_2017_test
366,901800732139155457,#ALERT: We are seeing civilian drones that pose EXTREME risks to our rescue pilots and crews in high need areas. @FAANews #Harvey #TMDHarvey,rescue_volunteering_or_donation_effort,hurricane_harvey_2017,hurricane_harvey_2017_dev
1107,903580754990567425,Cotton - Southwest: Hurricane Harvey damage reports slowly coming in. The losses are huge in the worst hit areas.,infrastructure_and_utility_damage,hurricane_harvey_2017,hurricane_harvey_2017_test
1609,902839523649957888,#Morningjoe 18 people have DIED due to #Harvey. Nutcase-in-Chief has said NOTHING. #NotMyPresident #NeverMyPresident #NeverMoreSure,injured_or_dead_people,hurricane_harvey_2017,hurricane_harvey_2017_test
295,902858018953601025,Heres how you can help animals affected by Hurricane Harvey  via @todayshow,rescue_volunteering_or_donation_effort,hurricane_harvey_2017,hurricane_harvey_2017_test
488,901779543316467713,RT @WunderCave: So many at risk in SE Texas. Please pay attention to authorities. Dont drive in or near flood water.,caution_and_advice,hurricane_harvey_2017,hurricane_harvey_2017_test
592,901746830769352705,"RT @CBCAlerts: 2 dead, up to 14 injured as Harvey churns deeper into Texas; weather prevents crews from reaching hardest-hit parts /",injured_or_dead_people,hurricane_harvey_2017,hurricane_harvey_2017_dev
419,901683954218086400,"Seattle (WA) Times: At least 2 dead as Harvey slams Texas coast, causing floods. More #Seattle #news -",injured_or_dead_people,hurricane_harvey_2017,hurricane_harvey_2017_dev
233,903633571247570944,Do not eat any food that may have come into contact with flood water.  #Harvey,caution_and_advice,hurricane_harvey_2017,hurricane_harvey_2017_test
521,901796754781347841,RT @VP: .@POTUS &amp; I continue to monitor #HurricaneHarvey updates. Visit  for info &amp; listen to advice of local/state,caution_and_advice,hurricane_harvey_2017,hurricane_harvey_2017_dev
911,902852167865966592,Allergen Foundation support relief for those affected by Hurricane Harvey,sympathy_and_support,hurricane_harvey_2017,hurricane_harvey_2017_test
944,902606873563672577,Join the @NFL and help those affected by Hurricane Harvey. Text HARVEY to 90999 to donate $10 to @RedCross.,rescue_volunteering_or_donation_effort,hurricane_harvey_2017,hurricane_harvey_2017_test
1102,902635126613569536,OBrien on #HurricaneHarvey: Were just doing the best we can to stay in touch and see what we can do to help them.,rescue_volunteering_or_donation_effort,hurricane_harvey_2017,hurricane_harvey_2017_test
274,902649304250290183,MA-TF1 has arrived safely in Texas and is ready to support rescue efforts for Hurricane Harvey,rescue_volunteering_or_donation_effort,hurricane_harvey_2017,hurricane_harvey_2017_dev
54,903747241432756224,Counting the generous Chattanooga donations for Hurricane Harvey relief. #SinclairCares. @newschannelnine @SalvationArmyUS,rescue_volunteering_or_donation_effort,hurricane_harvey_2017,hurricane_harvey_2017_test
658,902633712961060866,#GatorGood – How to Help with Hurricane Harvey Relief Efforts DETAILS -,rescue_volunteering_or_donation_effort,hurricane_harvey_2017,hurricane_harvey_2017_test
737,902620567685087232,"ATTN: Due to pressure loss caused by #Harvey, Lake Forest Utility District is on a Boil Notice. The water is not safe to drink.",caution_and_advice,hurricane_harvey_2017,hurricane_harvey_2017_dev
926,902687457375907840,"As we prepare for a new school year, my prayers are with those in Houston, TX affected by the aftermath of Hurricane Harvey.",sympathy_and_support,hurricane_harvey_2017,hurricane_harvey_2017_dev
1759,902850596264280065,"To continue supporting those affected by #Harvey, @Googleorg will now match your donations up to $1M.",rescue_volunteering_or_donation_effort,hurricane_harvey_2017,hurricane_harvey_2017_test
1502,903391970940223489,TORNADO WATCH to 8PM CDT for AL MS TN for 65mph Winds Radar:  #wx #harvey #flooding #storm,caution_and_advice,hurricane_harvey_2017,hurricane_harvey_2017_test
1233,902634231259680769,#Rockets Owner Alexander Ups Harvey Relief to $10 million &gt;&gt;&gt;  #Harvey #HoustonStrong,rescue_volunteering_or_donation_effort,hurricane_harvey_2017,hurricane_harvey_2017_test
80,903365195283787781,The death toll from Hurricane Harvey and its aftermath in storm-ravaged Texas has climbed to 39. Security Cameras Installation Los Angeles,injured_or_dead_people,hurricane_harvey_2017,hurricane_harvey_2017_dev
393,903662720339386369,City Hall to Reopen Tuesday after Sustaining Water Damage from Hurricane Harvey – The Katy News,infrastructure_and_utility_damage,hurricane_harvey_2017,hurricane_harvey_2017_dev
269,902633891525222401,Kudos to all the Good Samaritans and Unsung Heroes that are helping rescue victim of the floods! Sending prayers! #HoustonStrong #Harvey,rescue_volunteering_or_donation_effort,hurricane_harvey_2017,hurricane_harvey_2017_dev
1259,902653052624277505,"Amazing footage of New York and Los Angles #Hatzola volunteers assisting with rescue operations in Houston, Texas following #HurricaneHarvey",rescue_volunteering_or_donation_effort,hurricane_harvey_2017,hurricane_harvey_2017_test
1252,902604485519966208,Mexico responds to Trumps Twitter attacks by offering to provide assistance to Texas after Hurricane Harvey,rescue_volunteering_or_donation_effort,hurricane_harvey_2017,hurricane_harvey_2017_test
1721,902695851545550848,"Tonight, please pray for Texas and her people; that they are safe and the rains stop. 🙏🏼 #PrayForTexas🇨🇱 #PrayForHouston #HurricaneHarvey",sympathy_and_support,hurricane_harvey_2017,hurricane_harvey_2017_test
1065,902654199493791758,#Oil #Gas Shell Pledges $1 Million to American Red Cross for Hurricane Harvey Relief,rescue_volunteering_or_donation_effort,hurricane_harvey_2017,hurricane_harvey_2017_test
435,903373309731106817,Remember these important warnings when dealing with #flooding and #highwater  #HurricaneHarvey,caution_and_advice,hurricane_harvey_2017,hurricane_harvey_2017_test
869,902596104306298881,NEMA provides safety guidelines for safe handling of damaged electrical equipt in floods caused by Hurricane #Harvey,caution_and_advice,hurricane_harvey_2017,hurricane_harvey_2017_dev
1150,902843546541187072,Beyoncé Pledges To Join Her Foundation And Pastor Rudy Rasmus To Help Victims of Hurricane Harvey,sympathy_and_support,hurricane_harvey_2017,hurricane_harvey_2017_test
187,902634592355713025,"A Houston police officer died trying to get to work during Hurricane Harvey flooding, chief says",injured_or_dead_people,hurricane_harvey_2017,hurricane_harvey_2017_test
534,903460962300190720,#DFPS Commish Whitman is honored to stand with @CarlosUresti to announce a fund for children in need after #Harvey:,rescue_volunteering_or_donation_effort,hurricane_harvey_2017,hurricane_harvey_2017_dev
456,902649612607131650,Rescue! 23775 Kingwood Place NURSING HOME RESIDENTS are DROWNING. Pls RT. RT + RT #Harvey2017 #help #nursinghome,rescue_volunteering_or_donation_effort,hurricane_harvey_2017,hurricane_harvey_2017_dev
335,903431134805155840,Please dont forget about #Beaumont and #PortArthur #Harvey,sympathy_and_support,hurricane_harvey_2017,hurricane_harvey_2017_test
1634,902853718235897857,20 Emotional and Haunting Hurricane Harvey Pictures That Help Us Understand This Disaster  @US105fm,sympathy_and_support,hurricane_harvey_2017,hurricane_harvey_2017_test
1288,902653796043694080,"Our thoughts and hearts are with the people of #Houston. Stay safe, and here are some ways to help  🙏 #Harvey",sympathy_and_support,hurricane_harvey_2017,hurricane_harvey_2017_test
924,902852563950870528,Sandra Bullock has pledged $1 million to Hurricane Harvey victims. #HopeForHouston,rescue_volunteering_or_donation_effort,hurricane_harvey_2017,hurricane_harvey_2017_test
571,903354908413480960,"Called 911 for your grandfather. Help is on the way, please keep me informed.",rescue_volunteering_or_donation_effort,hurricane_harvey_2017,hurricane_harvey_2017_dev
572,902715105519030274,Please consider helping the people in need because of Hurricane Harvey.,rescue_volunteering_or_donation_effort,hurricane_harvey_2017,hurricane_harvey_2017_dev
108,902918345388851202,Check  for the latest Texas road conditions. DO NOT drive through flooded roads!! #Harvey #houwx #glswx #txwx,caution_and_advice,hurricane_harvey_2017,hurricane_harvey_2017_dev
418,902639017606426624,Whole Foods is doing a mini donation drive to the Red Cross for Hurricane Harvey. 😓,rescue_volunteering_or_donation_effort,hurricane_harvey_2017,hurricane_harvey_2017_test
338,902887672116645888,Harveys Death Toll Rises to 13 As Flooding Prompts Nations Largest Refinery to Shut Down @weatherchannel,injured_or_dead_people,hurricane_harvey_2017,hurricane_harvey_2017_dev
544,903389094381842433,ICYMI: @UIL_AD joined us to talk about Hurricane Harvey’s impact on schools and athletics around the state,infrastructure_and_utility_damage,hurricane_harvey_2017,hurricane_harvey_2017_dev
231,902657173485912064,"Our hearts are with the people of #Texas &amp; the 30,000 #NationalGuard #troops being sent to help. #HurricaneHarvey",sympathy_and_support,hurricane_harvey_2017,hurricane_harvey_2017_dev
1755,902650833648717833,Custom Yeezys raise money for Hurricane Harvey relief:,rescue_volunteering_or_donation_effort,hurricane_harvey_2017,hurricane_harvey_2017_test
1712,902809996395720704,Death toll mounts as #Harvey heads for #Louisiana #floods #Houston #Texas #storm #oil #OOTT #hurricane @ReutersTV,injured_or_dead_people,hurricane_harvey_2017,hurricane_harvey_2017_test
479,902906835501334528,@RealAssange @SamaritansPurse Thanks @RealAssange for your efforts to help aid those in suffering and always keeping people honest! #harvey,rescue_volunteering_or_donation_effort,hurricane_harvey_2017,hurricane_harvey_2017_test
1751,903683713128652801,"‼️‼️‼️ stop by the Blue Ash PSP to donate food, toys, treats, litter, or whatever to pets effected by Hurricane Harvey!",rescue_volunteering_or_donation_effort,hurricane_harvey_2017,hurricane_harvey_2017_test
1789,902655566648152068,Watch: #Drone shows extent of damage from #Harvey  #drones,infrastructure_and_utility_damage,hurricane_harvey_2017,hurricane_harvey_2017_test
358,903762222077415424,"At least 13,000 people have been rescued in Houston and the surrounding areas hit by Hurricane Harvey",rescue_volunteering_or_donation_effort,hurricane_harvey_2017,hurricane_harvey_2017_dev
126,901547126156652544,Moby Dicks restaurant damaged by hurricane Harvey,infrastructure_and_utility_damage,hurricane_harvey_2017,hurricane_harvey_2017_dev
1791,902910989007331328,Just my words my thoughts #htown #htx #hurricaneharvey #houstonstrong #lakewood #redcross,sympathy_and_support,hurricane_harvey_2017,hurricane_harvey_2017_test
253,902894174441271296,"Off to Houston with @PhilPrazan to cover Hurricane Harvey damage, stay tuned for updates. @KXAN_News",infrastructure_and_utility_damage,hurricane_harvey_2017,hurricane_harvey_2017_dev
138,902852500436475904,"LATEST on #Harvey: -More than 13,000 rescued in Houston area -At least 11 dead -Record 51.88 of rainfall",rescue_volunteering_or_donation_effort,hurricane_harvey_2017,hurricane_harvey_2017_dev
1736,903356964075442176,Many rural schools/communities also in the path of #Harvey - donate here:  @TNTP,rescue_volunteering_or_donation_effort,hurricane_harvey_2017,hurricane_harvey_2017_test
821,903398968327065602,These videos show the damage and heroism after Hurricane Harvey,infrastructure_and_utility_damage,hurricane_harvey_2017,hurricane_harvey_2017_dev
